"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"584","@BlackBeard52586 @UnitedAirlines Hahaha one day possibly",FALSE,0,"BlackBeard52586",2017-12-10 00:44:39,FALSE,"939647416076251136","939657075990323200","871897049129725952","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LondonKeyes",1,FALSE,FALSE,NA,NA
"585","RT @UnitedFlyerHD: United B757-200 (N14107) with a close view of the scimitar winglets as it lines up on Houston IAH 33L
#avgeek #boeing #b",FALSE,0,NA,2017-12-10 00:29:21,FALSE,NA,"939653226370158592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dr_melan",27,TRUE,FALSE,NA,NA
"586","Thank you @united #unitedairlines for helping out a broke college kid. @united  much appreciated",FALSE,1,NA,2017-12-10 00:27:25,FALSE,NA,"939652740480978944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","momtomootoo",0,FALSE,FALSE,NA,NA
"587","@LondonKeyes @UnitedAirlines There are other airlines out there that would clamour for your travel needs.",FALSE,0,"LondonKeyes",2017-12-10 00:26:20,FALSE,"939610125156859904","939652468144685056","22429948","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","marcellissantos",0,FALSE,FALSE,NA,NA
"588","@LondonKeyes @UnitedAirlines I've flown some in my lifetime and never seen a star, even flown first class. Sorry fo https://t.co/5J4DN9TQlQ",FALSE,0,"LondonKeyes",2017-12-10 00:06:16,TRUE,"939610125156859904","939647416076251136","22429948","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BlackBeard52586",0,FALSE,FALSE,NA,NA
"589","@LondonKeyes @UnitedAirlines @united @Delta All you have to do is treat people the way you want to be treated, and its a win! #united #fail",FALSE,0,"LondonKeyes",2017-12-09 23:33:27,FALSE,"939633292810129408","939639158984839169","22429948","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Laser_KSG",0,FALSE,FALSE,NA,NA
"590","@LondonKeyes @UnitedAirlines @united @Delta I work in customer service, and that just blows me away! People are you https://t.co/miBgKHoDty",FALSE,0,"LondonKeyes",2017-12-09 23:31:28,TRUE,"939633292810129408","939638656956067841","22429948","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Laser_KSG",0,FALSE,FALSE,NA,NA
"591","@Laser_KSG @UnitedAirlines @united @Delta It always surprises me when people are in the service industry but are co https://t.co/zV297x8nz1",FALSE,2,"Laser_KSG",2017-12-09 23:10:09,TRUE,"939629256816160768","939633292810129408","168668390","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LondonKeyes",1,FALSE,FALSE,NA,NA
"592","@LondonKeyes @UnitedAirlines @united @Delta Good deal! Hold them accountable!",FALSE,0,"LondonKeyes",2017-12-09 22:54:06,FALSE,"939625379400114176","939629256816160768","22429948","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Laser_KSG",0,FALSE,FALSE,NA,NA
"593","@jakew1967 @UnitedAirlines Terrible staff! I will never fly them again! Will post the voice recording from the @united staff later",FALSE,3,"jakew1967",2017-12-09 22:49:32,FALSE,"939610663126814720","939628104569389056","3336181396","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LondonKeyes",3,FALSE,FALSE,NA,NA
"594","@MichaelSrTweets @UnitedAirlines Seriously @United ",FALSE,2,"MichaelSrTweets",2017-12-09 22:48:43,FALSE,"939612453557633024","939627898515865600","804046074725834752","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LondonKeyes",2,FALSE,FALSE,NA,NA
"595","@MichaelSrTweets @UnitedAirlines Seriously @United",FALSE,1,"MichaelSrTweets",2017-12-09 22:47:45,FALSE,"939612453557633024","939627658761068544","804046074725834752","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LondonKeyes",0,FALSE,FALSE,NA,NA
"596","@calipurp @UnitedAirlines I voice recorded the flight attendants! So if @united staff trys to say something about https://t.co/8qnCPdYSpk",FALSE,2,"calipurp",2017-12-09 22:46:07,TRUE,"939612627268812800","939627243852070912","30808018","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LondonKeyes",0,FALSE,FALSE,NA,NA
"597","@Laser_KSG @UnitedAirlines @united Yea this isnt @delta ! And i Recorded the flight attendants because both were t https://t.co/KWQjqM9ZbL",FALSE,1,"Laser_KSG",2017-12-09 22:38:42,TRUE,"939622809130631170","939625379400114176","168668390","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LondonKeyes",0,FALSE,FALSE,NA,NA
"598","@LondonKeyes @UnitedAirlines @united I use to be the same, until I got the shaft on an Int flight. They said, oh so https://t.co/hj3olz8qul",FALSE,0,"LondonKeyes",2017-12-09 22:28:29,TRUE,"939620251829911552","939622809130631170","22429948","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Laser_KSG",0,FALSE,FALSE,NA,NA
"599","#UnitedAirlines this is the most ridiculous flight I am not on at the moment.  Sitting on a bus at the terminal whe https://t.co/VSni2B8AHD",FALSE,0,NA,2017-12-09 22:27:52,TRUE,NA,"939622654201524224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AS_aka_Lucy",0,FALSE,FALSE,NA,NA
"600","RT @LondonKeyes: @Kaibutsu @UnitedAirlines Then again when they have bad press all over Im sure no one wants to be blamed. So no one gives",FALSE,0,NA,2017-12-09 22:19:04,FALSE,NA,"939620437272813568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","liolicious",2,TRUE,FALSE,NA,NA
"601","RT @LondonKeyes: @Kaibutsu @UnitedAirlines Fuck them! And yes always fly business, i will never do it again",FALSE,0,NA,2017-12-09 22:19:00,FALSE,NA,"939620421468647424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","liolicious",1,TRUE,FALSE,NA,NA
"602","RT @Kaibutsu: @LondonKeyes @UnitedAirlines I've been hearing that a lot lately.",FALSE,0,NA,2017-12-09 22:18:51,FALSE,NA,"939620385892524032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","liolicious",1,TRUE,FALSE,NA,NA
"603","RT @LondonKeyes: I will never fly @unitedairlines again ",FALSE,0,NA,2017-12-09 22:18:44,FALSE,NA,"939620353550241798",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","liolicious",3,TRUE,FALSE,NA,NA
"604","@Laser_KSG @UnitedAirlines Yea i use them but was so loyal to @united , until now!",FALSE,0,"Laser_KSG",2017-12-09 22:18:19,FALSE,"939610731355533312","939620251829911552","168668390","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LondonKeyes",0,FALSE,FALSE,NA,NA
"605","@LondonKeyes @UnitedAirlines You had a bad flight with United and last time you a bad flight with Delta. You're goi https://t.co/xe8svYjxi2",FALSE,0,"LondonKeyes",2017-12-09 22:16:58,TRUE,"939610075215273985","939619908576534529","22429948","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","darien217",0,FALSE,FALSE,NA,NA
"606","RT @LondonKeyes: @MissSaintXXX @UnitedAirlines I fucking hate @united ! I will never fly them again. Voice Recorded the flight attendant. S",FALSE,0,NA,2017-12-09 22:15:53,FALSE,NA,"939619636173193216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shagrathzz",1,TRUE,FALSE,NA,NA
"607","@LondonKeyes @UnitedAirlines the skies are the only friendly thing about them",FALSE,0,"LondonKeyes",2017-12-09 22:15:40,FALSE,"939610125156859904","939619581987041280","22429948","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","daman013",0,FALSE,FALSE,NA,NA
"608","Any airline allow guinea pigs? #airtravel #AmericanAirlines #DeltaAirlines #unitedAIRLINES #petfriendly",FALSE,0,NA,2017-12-09 22:15:22,FALSE,NA,"939619508066705409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Momminintheburb",0,FALSE,FALSE,NA,NA
"609","@MissSaintXXX @UnitedAirlines I fucking hate @united ! I will never fly them again. Voice Recorded the flight atten https://t.co/uvoPPgO0Ej",FALSE,8,"MissSaintXXX",2017-12-09 22:14:08,TRUE,"939611502872485888","939619196765323264","115986942","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LondonKeyes",1,FALSE,FALSE,NA,NA
"610","RT @LondonKeyes: @Kaibutsu @UnitedAirlines Then again when they have bad press all over Im sure no one wants to be blamed. So no one gives",FALSE,0,NA,2017-12-09 22:12:33,FALSE,NA,"939618799539470336",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","mialelanixxx",2,TRUE,FALSE,NA,NA
"611","Well I have made it home thank you @DeltaNewsHub and @UnitedAirlines",FALSE,4,NA,2017-12-09 22:11:56,FALSE,NA,"939618641397530624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TNtechchick",0,FALSE,FALSE,NA,NA
"612","#unitedAIRLINES lady in Greensboro cant help if Memphis folks dont put on the tag to send it to the right locatio https://t.co/RVdrOkc720",FALSE,0,NA,2017-12-09 22:04:50,TRUE,NA,"939616858164092928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JRingR2J",0,FALSE,FALSE,NA,NA
"613","@LondonKeyes @UnitedAirlines I like virgin",FALSE,0,"LondonKeyes",2017-12-09 22:01:59,FALSE,"939610125156859904","939616140367671300","22429948","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DolceVandela",0,FALSE,FALSE,NA,NA
"614","5 hours and no response! Really bad service @united #unitedAIRLINES flightUA1652",FALSE,0,NA,2017-12-09 21:59:33,FALSE,NA,"939615526988517376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pattycolmenarez",0,FALSE,FALSE,NA,NA
"615","#unitedAIRLINES @unitedairlines what r u gonna do with people from flight UA1652? we have been waiting for 5 hours!!",FALSE,0,NA,2017-12-09 21:57:13,FALSE,NA,"939614939270008832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pattycolmenarez",0,FALSE,FALSE,NA,NA
"616","@LondonKeyes @UnitedAirlines London Keyes can I tell you something",FALSE,0,"LondonKeyes",2017-12-09 21:49:30,FALSE,"939610075215273985","939612996535332864","22429948","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elchapo16133904",0,FALSE,FALSE,NA,NA
"617","@LondonKeyes @UnitedAirlines Yea tell what happened",FALSE,0,"LondonKeyes",2017-12-09 21:48:02,FALSE,"939610125156859904","939612627268812800","22429948","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","calipurp",0,FALSE,FALSE,NA,NA
"618","@LondonKeyes @UnitedAirlines Yeah they suck!!!!!",FALSE,0,"LondonKeyes",2017-12-09 21:47:20,FALSE,"939610075215273985","939612453557633024","22429948","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MichaelSrTweets",0,FALSE,FALSE,NA,NA
"619","@LondonKeyes @UnitedAirlines Did you lose your luggage",FALSE,0,"LondonKeyes",2017-12-09 21:46:21,FALSE,"939610125156859904","939612204978012160","22429948","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","carisbrook5",0,FALSE,FALSE,NA,NA
"620","RT @MissSaintXXX: @LondonKeyes @UnitedAirlines They suck",FALSE,0,NA,2017-12-09 21:46:19,FALSE,NA,"939612196270628864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","the1MattC",2,TRUE,FALSE,NA,NA
